Premonsoon,S2,Uperodon systoma,250
Premonsoon,S2,Polypedates maculatus,216
Premonsoon,S2,Gallinula chloropus,154
Premonsoon,S2,Porphyrio poliocephalus,43
Premonsoon,S2,Amaurornis phoenicurus,108
Premonsoon,S2,Himantopus himantopus,31
Premonsoon,S2,Vanellus indicus,31
Premonsoon,S2,Metopidius indicus,43
Premonsoon,S2,Hydrophasianus chirurgus,43
Premonsoon,S2,Anastomus oscitans,24
Premonsoon,S2,Mycteria leucocephala,428
Premonsoon,S2,Microcarbo niger,25
Premonsoon,S2,Ardea purpurea,247
Premonsoon,S2,Enhydris enhydris,57
Premonsoon,S2,Fowlea piscator,49
Premonsoon,S2,Ardea alba,217
Premonsoon,S2,Ardea intermedia,217
Premonsoon,S2,Egretta garzetta,251
Premonsoon,S2,Bubulcus ibis,94
Premonsoon,S2,Ardeola grayii,251
Premonsoon,S2,Nycticorax nycticorax,217
Premonsoon,S2,Haliaeetus leucogaster,131
Premonsoon,S2,Bungarus fasciatus,41
Premonsoon,S2,Naja naja,12
Premonsoon,S2,Spilornis cheela,2
Premonsoon,S2,Alcedo atthis,149
Premonsoon,S2,Halcyon smyrnensis,149
Premonsoon,S2,Ceryle rudis,149
Premonsoon,S2,Odonata sp.,2
Premonsoon,S2,Merops orientalis,0
Premonsoon,S2,Coracias benghalensis,25
Premonsoon,S2,Oriolus kundoo,0
Premonsoon,S2,Oriolus xanthornus,0
Premonsoon,S2,Hirundo rustica,31
Premonsoon,S2,Acridotheres ginginianus,13
Premonsoon,S2,Motacilla citreola,31
Premonsoon,S2,Varanus bengalensis,18
Premonsoon,S2,Detritus,107
Premonsoon,S2,Mosquito larvae,40
Premonsoon,S2,Arcella discoides,20
Premonsoon,S2,Centropyxis aculeata,20
Premonsoon,S2,Brachionus calyciflorus,31
Premonsoon,S2,Brachionus forficula,31
Premonsoon,S2,Keratella lenzi,31
Premonsoon,S2,Lecane aculeata,31
Premonsoon,S2,Lecane bulla,31
Premonsoon,S2,Asplanchna brightwelli,20
Premonsoon,S2,Mesocyclops leukarti,24
Premonsoon,S2,Scapholeberis kingi,24
Premonsoon,S2,Macrothrix spinosa,20
Premonsoon,S2,Macrothrix goeldi,20
Premonsoon,S2,Alona pulchella,20
Premonsoon,S2,Coronatella rectangula,20
Premonsoon,S2,Green Algae,122
Premonsoon,S2,Carp sp.,14
Premonsoon,S4,Channa punctata,804
Premonsoon,S4,Felis chaus,51
Premonsoon,S4,Channa striata,804
Premonsoon,S4,Mystus tengara,347
Premonsoon,S4,Mystus vittatus,345
Premonsoon,S4,Glossogobius giuris,622
Premonsoon,S4,Oreochromis niloticus,524
Premonsoon,S4,Duttaphrynus melanostictus,529
Premonsoon,S4,Duttaphrynus scaber,511
Premonsoon,S4,Fejervarya orissaensis,433
Premonsoon,S4,Minervarya agricola,581
Premonsoon,S4,Hoplobatrachus tigerinus,247
Premonsoon,S4,Hoplobatrachus crassus,290
Premonsoon,S4,Netuma thalassina,511
Premonsoon,S4,Prionailurus viverrinus,219
Premonsoon,S4,Macrognathus pancalus,967
Premonsoon,S4,Xenentodon cancila,235
Premonsoon,S4,Channa gachua,880
Premonsoon,S4,Heteropneustes fossilis,399
Premonsoon,S4,Mastacembelus armatus,254
Premonsoon,S4,Notopterus notopterus,1015
Premonsoon,S4,Trichogaster lalius,902
Premonsoon,S4,Trichogaster fasciata,883
Premonsoon,S4,Diplonychus annulatus,455
Premonsoon,S4,Diplonychus rusticus,455
Premonsoon,S4,Aquarius adelaides,738
Premonsoon,S4,Limnogonus fossarum,738
Premonsoon,S4,Laccotrephes griseus,738
Premonsoon,S4,Laccotrephes ruber,738
Premonsoon,S4,Ranatra elongata,366
Premonsoon,S4,Ranatra filiformis,370
Premonsoon,S4,Ranatra varipes,386
Premonsoon,S4,Anisops campbelli,725
Premonsoon,S4,Euphlyctis cyanophlyctis,352
Premonsoon,S4,Lissemys punctata,781
Premonsoon,S4,Big fish juveniles,920
Premonsoon,S4,Parambassis baculis,619
Premonsoon,S4,Dendrocygna javanica,318
